Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,SKU,Category,Sub-Category,Product Name,Sales,Quantity,Unit Price
8996,US-SB-2017-466200,3/11/2017,3/14/2017,Standard Class,PV-18985,Paul Van Hugh,Small Business,United States,Cambridge,Massachusetts,2138,East,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,4543.88,23,199
8997,US-CN-2017-460717,3/11/2017,3/14/2017,Standard Class,PV-18985,Paul Van Hugh,Consumer,United States,Cambridge,Massachusetts,2138,East,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,1135.97,6,199
8998,US-SB-2017-742339,3/12/2017,3/15/2017,Standard Class,KB-16585,Ken Black,Small Business,United States,Lowell,Massachusetts,1852,East,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,4271.72,33,129
8999,US-SB-2017-847261,3/12/2017,3/15/2017,Standard Class,BS-11380,Bill Stewart,Small Business,United States,San Francisco,California,94122,West,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,2824.16,14,199
9000,US-SB-2017-751823,3/12/2017,3/15/2017,Standard Class,GA-14725,Guy Armstrong,Small Business,United States,Rogers,Arkansas,72756,South,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,16987.56,43,399
9001,US-CN-2017-119026,3/13/2017,3/16/2017,Standard Class,KF-16285,Karen Ferguson,Consumer,United States,Manteca,California,95336,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,422.79,9,49
9002,US-SB-2017-433178,3/13/2017,3/15/2017,Second Class,BF-11215,Benjamin Farhat,Small Business,United States,Albuquerque,New Mexico,87105,West,ACC-WAT-1000-265,Accessories,Watches,Hollis Leather Watch,4578.77,23,199
9003,US-SB-2017-778830,3/13/2017,3/15/2017,Second Class,BF-11215,Benjamin Farhat,Small Business,United States,Albuquerque,New Mexico,87105,West,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,2968.15,23,129
9004,US-SB-2017-484246,3/13/2017,3/15/2017,Second Class,BF-11215,Benjamin Farhat,Small Business,United States,Albuquerque,New Mexico,87105,West,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,2861.73,14,199
9005,US-SB-2017-299938,3/13/2017,3/15/2017,Second Class,BF-11215,Benjamin Farhat,Small Business,United States,Albuquerque,New Mexico,87105,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,986.51,20,49
9006,US-SB-2017-332056,3/13/2017,3/15/2017,Second Class,BF-11215,Benjamin Farhat,Small Business,United States,Albuquerque,New Mexico,87105,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,845.58,17,49
9007,US-CN-2017-690775,3/13/2017,3/16/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West,ACC-TEC-1000-370,Accessories,Tech,Phone Crossbody iPhone X,454.43,6,79
9008,US-SB-2017-425002,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Small Business,United States,Chicago,Illinois,60610,Central,ACC-FRA-1000-398,Accessories,Fragrance,Colorfully Luxe,1242.48,12,108
9009,US-CN-2017-805489,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Consumer,United States,Chicago,Illinois,60610,Central,SL-CH-1000-452,Small Leather,Card Holders,Sylvia Card Holder,339.38,6,59
9010,US-SB-2017-811445,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Small Business,United States,Chicago,Illinois,60610,Central,ACC-FRA-1000-456,Accessories,Fragrance,Travel Spray,316.37,14,22
9011,US-CN-2017-763561,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Consumer,United States,Chicago,Illinois,60610,Central,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,1291.37,3,449
9012,US-CN-2017-343143,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Consumer,United States,Chicago,Illinois,60610,Central,SL-PCH-1000-280,Small Leather,Pouches,Classic Pencil Pouch,569.47,6,99
9013,US-CN-2017-586323,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Consumer,United States,Chicago,Illinois,60610,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,422.79,9,49
9014,US-CN-2017-321735,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Consumer,United States,Chicago,Illinois,60610,Central,ACC-WAT-1000-110,Small Leather,Wallets,Wristlet Perry Lemon Drop,345.13,3,120
9015,US-CN-2017-479262,3/13/2017,3/14/2017,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,ACC-SUN-1000-477,Accessories,Sunglasses,Large Square,1144.69,6,199
9016,US-CN-2017-310927,3/13/2017,3/14/2017,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,ACC-SCA-1000-122,Accessories,Scarves,Stella Square,396.9,6,69
9017,US-SB-2017-538163,3/13/2017,3/14/2017,First Class,SC-20380,Shahid Collister,Small Business,United States,Fairfield,Connecticut,6824,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,563.72,12,49
9018,US-CN-2017-870011,3/13/2017,3/16/2017,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East,ACC-SUN-1000-493,Accessories,Sunglasses,Oversized Inlay,1717.04,9,199
9019,US-CN-2017-613288,3/13/2017,3/16/2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,690.27,6,120
9020,US-CN-2017-150483,3/13/2017,3/14/2017,First Class,FH-14275,Frank Hawley,Consumer,United States,Aurora,Illinois,60505,Central,ACC-WAT-1000-110,Small Leather,Wallets,Wristlet Perry Lemon Drop,345.13,3,120
9021,US-SB-2017-112714,3/14/2017,3/16/2017,Second Class,BN-11470,Brad Norvell,Small Business,United States,Chicago,Illinois,60623,Central,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,45005.38,349,129
9022,US-SB-2017-654480,3/15/2017,3/18/2017,Standard Class,SJ-20500,Shirley Jackson,Small Business,United States,Santa Fe,New Mexico,87505,West,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,12751.57,64,199
9023,US-SB-2017-440129,3/15/2017,3/17/2017,Second Class,LT-16765,Larry Tron,Small Business,United States,Escondido,California,92025,West,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,5297.14,21,248
9024,US-SB-2017-505327,3/15/2017,3/16/2017,First Class,JL-15130,Jack Lebron,Small Business,United States,Houston,Texas,77036,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,8522.41,21,399
9025,US-SB-2017-432341,3/15/2017,3/16/2017,First Class,JL-15130,Jack Lebron,Small Business,United States,Houston,Texas,77036,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,2093.22,43,49
9026,US-SB-2017-467283,3/15/2017,3/18/2017,Standard Class,LH-16900,Lena Hernandez,Small Business,United States,New York City,New York,10009,East,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,5681.6,14,399
9027,US-SB-2017-327737,3/15/2017,3/18/2017,Standard Class,LH-16900,Lena Hernandez,Small Business,United States,New York City,New York,10009,East,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,4250.52,21,199
9028,US-CN-2017-825711,3/15/2017,3/16/2017,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,ACC-SCA-1000-322,Accessories,Scarves,Jacquard,491.27,7,69
9029,US-CN-2017-287180,3/15/2017,3/16/2017,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,1416.84,7,199
9030,US-CN-2017-561436,3/16/2017,3/18/2017,Second Class,VM-21685,Valerie Mitchum,Consumer,United States,Seattle,Washington,98105,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,172.64,4,49
9031,US-CN-2017-679048,3/16/2017,3/18/2017,Second Class,VM-21685,Valerie Mitchum,Consumer,United States,Seattle,Washington,98105,West,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,1405.78,4,399
9032,US-SB-2017-871100,3/16/2017,3/18/2017,Second Class,VM-21685,Valerie Mitchum,Small Business,United States,Seattle,Washington,98105,West,ACC-WAT-1000-223,Small Leather,Wallets,Wristlet Perry Indigo,1268.37,11,120
9033,US-SB-2017-827997,3/16/2017,3/18/2017,Second Class,MG-17650,Matthew Grinstein,Small Business,United States,Lakewood,Ohio,44107,East,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,3382.33,28,120
9034,US-CN-2017-123142,3/16/2017,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,ACC-WAT-1000-355,Small Leather,Wallets,Wristlet Perry Navy,845.58,7,120
9035,US-SB-2017-681533,3/16/2017,3/16/2017,Same Day,SP-20920,Susan Pistek,Small Business,United States,Columbus,Ohio,43229,East,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,4206.77,21,199
9036,US-SB-2017-817831,3/16/2017,3/16/2017,Same Day,SP-20920,Susan Pistek,Small Business,United States,Columbus,Ohio,43229,East,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,2103.39,11,199
9037,US-CN-2017-150607,3/16/2017,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,1402.26,7,199
9038,US-CN-2017-560233,3/16/2017,3/16/2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,2811.56,7,399
9039,US-CN-2017-801561,3/16/2017,3/19/2017,Standard Class,KD-16615,Ken Dana,Consumer,United States,Los Angeles,California,90032,West,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,1402.26,7,199
9040,US-SB-2017-532929,3/16/2017,3/19/2017,Standard Class,KD-16615,Ken Dana,Small Business,United States,Los Angeles,California,90032,West,BAG-CRO-1000-216,Handbags,Cross Body Bag,Flap Crossbody Red Apple,9491.67,21,449
9041,US-SB-2017-636161,3/16/2017,3/19/2017,Standard Class,KD-16615,Ken Dana,Small Business,United States,Los Angeles,California,90032,West,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,6782.28,18,385
9042,US-SB-2017-266430,3/16/2017,3/19/2017,Standard Class,KD-16615,Ken Dana,Small Business,United States,Los Angeles,California,90032,West,ACC-SCA-1000-122,Accessories,Scarves,Stella Square,729.32,11,69
9043,US-CN-2017-392466,3/17/2017,3/19/2017,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,1713.56,4,385
9044,US-SB-2017-372972,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Small Business,United States,New York City,New York,10011,East,ACC-MB-1000-200,Accessories,Makeup Bags,Fleming Small Makeup Bag Multi Color,545.22,11,49
9045,US-SB-2017-728500,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Small Business,United States,New York City,New York,10011,East,ACC-WAT-1000-110,Small Leather,Wallets,Wristlet Perry Lemon Drop,1602.29,13,120
9046,US-CN-2017-443616,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,2570.34,7,385
9047,US-CN-2017-852150,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,1328.57,7,199
9048,US-SB-2017-448679,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Small Business,United States,New York City,New York,10011,East,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,3542.84,18,199
9049,US-SB-2017-332037,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Small Business,United States,New York City,New York,10011,East,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,6854.24,18,385
9050,US-CN-2017-557118,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,ACC-MB-1000-116,Accessories,Makeup Bags,Fleming Small Makeup Bag Coral Pink,109.04,2,49
9051,US-SB-2017-379936,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Small Business,United States,New York City,New York,10011,East,ACC-FRA-1000-456,Accessories,Fragrance,Travel Spray,293.75,13,22
9052,US-CN-2017-497559,3/17/2017,3/19/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,2570.34,7,385
9053,US-SB-2017-418816,3/17/2017,3/20/2017,Standard Class,PO-19180,Philisse Overcash,Small Business,United States,Houston,Texas,77095,Central,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,5327.62,13,399
9054,US-CN-2017-163229,3/17/2017,3/20/2017,Standard Class,PO-19180,Philisse Overcash,Consumer,United States,Houston,Texas,77095,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,327.13,7,49
9055,US-CN-2017-841789,3/17/2017,3/20/2017,Standard Class,AS-10630,Ann Steele,Consumer,United States,Knoxville,Tennessee,37918,South,ACC-MB-1000-116,Accessories,Makeup Bags,Fleming Small Makeup Bag Coral Pink,218.09,4,49
9056,US-SB-2017-683569,3/18/2017,3/21/2017,Standard Class,CD-11980,Carol Darley,Small Business,United States,Tyler,Texas,75701,Central,ACC-SCA-1000-197,Accessories,Scarves,Silk Square,838.12,12,69
9057,US-SB-2017-587312,3/18/2017,3/21/2017,Standard Class,CD-11980,Carol Darley,Small Business,United States,Tyler,Texas,75701,Central,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,2417.19,12,199
9058,US-SB-2017-144158,3/18/2017,3/21/2017,Standard Class,CD-11980,Carol Darley,Small Business,United States,Tyler,Texas,75701,Central,BAG-MINI-1000-356,Handbags,Mini Bags,Perry Mini Bag Bright Indigo,2417.19,12,199
9059,US-SB-2017-544636,3/18/2017,3/21/2017,Standard Class,CD-11980,Carol Darley,Small Business,United States,Tyler,Texas,75701,Central,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,4846.52,12,399
9060,US-SB-2017-472354,3/18/2017,3/21/2017,Standard Class,EN-13780,Edward Nazzal,Small Business,United States,Dallas,Texas,75220,Central,ACC-FRA-1000-398,Accessories,Fragrance,Colorfully Luxe,1311.84,12,108
9061,US-SB-2017-140029,3/18/2017,3/21/2017,Standard Class,SW-20275,Scott Williamson,Small Business,United States,Seattle,Washington,98115,West,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,4016.5,16,248
9062,US-SB-2017-535905,3/18/2017,3/21/2017,Standard Class,TT-21220,Thomas Thornton,Small Business,United States,Houston,Texas,77041,Central,ACC-WAT-1000-330,Small Leather,Wallets,Wallet on Chain,8474.33,28,299
9063,US-SB-2017-145962,3/18/2017,3/21/2017,Standard Class,BP-11050,Barry Pond,Small Business,United States,Los Angeles,California,90008,West,ACC-FRA-1000-398,Accessories,Fragrance,Colorfully Luxe,2186.4,20,108
9064,US-SB-2017-260966,3/18/2017,3/21/2017,Standard Class,BP-11050,Barry Pond,Small Business,United States,Los Angeles,California,90008,West,ACC-HAT-1000-487,Accessories,Hats,Sunhat,789.53,20,39
9065,US-SB-2017-338751,3/18/2017,3/20/2017,Second Class,JK-15325,Jason Klamczynski,Small Business,United States,Los Angeles,California,90032,West,ACC-SCA-1000-322,Accessories,Scarves,Jacquard,1955.61,28,69
9066,US-SB-2017-406756,3/19/2017,3/22/2017,Standard Class,CG-12040,Catherine Glotzbach,Small Business,United States,New York City,New York,10024,East,ACC-MB-1000-430,Accessories,Makeup Bags,Nylon Small Cosmetic Case,629.51,13,49
9067,US-SB-2017-790551,3/19/2017,3/20/2017,First Class,ND-18370,Natalie DeCherney,Small Business,United States,San Francisco,California,94110,West,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,4944.33,11,449
9068,US-SB-2017-606206,3/19/2017,3/20/2017,First Class,ND-18370,Natalie DeCherney,Small Business,United States,San Francisco,California,94110,West,ACC-WAT-1000-330,Small Leather,Wallets,Wallet on Chain,3292.55,11,299
9069,US-CN-2017-617836,3/19/2017,3/20/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,730.45,4,199
9070,US-CN-2017-120357,3/19/2017,3/20/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,1460.91,7,199
9071,US-CN-2017-244590,3/19/2017,3/21/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,1648.11,4,449
9072,US-CN-2017-398334,3/19/2017,3/21/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,3661.45,9,399
9073,US-CN-2017-166284,3/19/2017,3/21/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,365.23,2,199
9074,US-SB-2017-158181,3/19/2017,3/21/2017,Second Class,SA-20830,Sue Ann Reed,Small Business,United States,Fresno,California,93727,West,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,5768.39,13,449
9075,US-SB-2017-851008,3/19/2017,3/22/2017,Standard Class,GZ-14545,George Zrebassa,Small Business,United States,Los Angeles,California,90008,West,ACC-SCA-1000-307,Accessories,Scarves,Striped Traveler,886.46,13,69
9076,US-CN-2017-779552,3/19/2017,3/20/2017,First Class,VG-21805,Vivek Grady,Consumer,United States,Lakewood,New Jersey,8701,East,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,1365.47,6,248
9077,US-CN-2017-635126,3/20/2017,3/22/2017,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,1756.51,9,199
9078,US-SB-2017-667939,3/20/2017,3/23/2017,Standard Class,HW-14935,Helen Wasserman,Small Business,United States,Seattle,Washington,98115,West,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,12295.54,62,199
9079,US-SB-2017-334163,3/20/2017,3/23/2017,Standard Class,RD-19720,Roger Demir,Small Business,United States,Middletown,Connecticut,6457,East,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,3513.01,18,199
9080,US-SB-2017-319527,3/20/2017,3/23/2017,Standard Class,RD-19720,Roger Demir,Small Business,United States,Middletown,Connecticut,6457,East,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,865.01,18,49
9081,US-SB-2017-102322,3/20/2017,3/20/2017,Same Day,HG-14845,Harry Greene,Small Business,United States,Houston,Texas,77041,Central,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,865.01,18,49
9082,US-SB-2017-136399,3/20/2017,3/20/2017,Same Day,HG-14845,Harry Greene,Small Business,United States,Houston,Texas,77041,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,3027.55,62,49
9083,US-SB-2017-658337,3/21/2017,3/24/2017,Standard Class,RW-19690,Robert Waldorf,Small Business,United States,Lafayette,Indiana,47905,Central,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,1074.99,22,49
9084,US-CN-2017-248180,3/21/2017,3/24/2017,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,215,4,49
9085,US-SB-2017-832274,3/21/2017,3/24/2017,Standard Class,CL-12565,Clay Ludtke,Small Business,United States,Tulsa,Oklahoma,74133,Central,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,11820.46,26,449
9086,US-SB-2017-229332,3/21/2017,3/23/2017,Second Class,SC-20725,Steven Cartwright,Small Business,United States,Los Angeles,California,90045,West,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,3492.61,18,199
9087,US-SB-2017-500870,3/21/2017,3/23/2017,Second Class,SC-20725,Steven Cartwright,Small Business,United States,Los Angeles,California,90045,West,BAG-SHO-1000-266,Handbags,Shoulder Bag,Soft Fleming Shell Pink,5910.23,13,449
9088,US-CN-2017-220847,3/21/2017,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,3501.38,9,399
9089,US-CN-2017-434739,3/21/2017,3/24/2017,Standard Class,PW-19030,Pauline Webber,Consumer,United States,Pompano Beach,Florida,33068,South,ACC-SCA-1000-197,Accessories,Scarves,Silk Square,302.75,4,69
